Object/BB,Object/HSF,Object/LSF,Non-Object/LSF,Non-Object/HSF,Non-Object/BB,Time,Subject
12.843,8.4918,10.972,15.752,11.011,14.298,384.77,14
12.718,8.3476,11.031,15.531,10.889,14.274,386.72,14
12.598,8.1896,11.087,15.344,10.745,14.237,388.67,14
12.497,8.0124,11.099,15.2,10.605,14.186,390.63,14
12.399,7.8695,11.065,15.068,10.505,14.138,392.58,14
12.283,7.7955,11.008,14.933,10.436,14.091,394.53,14
12.17,7.7781,10.967,14.824,10.344,14.023,396.48,14
12.079,7.803,10.971,14.72,10.218,13.913,398.44,14
12.014,7.868,11.019,14.579,10.081,13.76,400.39,14
11.964,7.9467,11.092,14.426,9.9598,13.57,402.34,14
11.904,8.0073,11.169,14.302,9.8691,13.339,404.3,14
11.814,8.0583,11.228,14.214,9.8036,13.089,406.25,14
11.683,8.1186,11.243,14.146,9.738,12.863,408.2,14
11.511,8.1663,11.202,14.05,9.6531,12.679,410.16,14
11.324,8.1863,11.109,13.891,9.5403,12.55,412.11,14
11.157,8.2119,10.993,13.693,9.3963,12.479,414.06,14
11.043,8.2405,10.903,13.512,9.2563,12.414,416.02,14
11.001,8.218,10.858,13.383,9.1816,12.319,417.97,14
10.999,8.1412,10.846,13.302,9.187,12.219,419.92,14
10.975,8.074,10.856,13.251,9.2326,12.14,421.88,14
10.901,8.0604,10.88,13.228,9.2711,12.077,423.83,14
10.782,8.0803,10.908,13.221,9.2859,12.022,425.78,14
10.64,8.095,10.92,13.216,9.285,11.973,427.73,14
10.497,8.0793,10.892,13.198,9.2616,11.914,429.69,14
10.37,8.0124,10.828,13.13,9.197,11.834,431.64,14
10.248,7.8877,10.754,12.994,9.0935,11.747,433.59,14
10.096,7.737,10.656,12.787,8.9907,11.69,435.55,14
9.921,7.6175,10.514,12.535,8.9387,11.695,437.5,14
9.7787,7.5436,10.367,12.289,8.9307,11.739,439.45,14
9.69,7.4902,10.27,12.068,8.8981,11.766,441.41,14
9.6213,7.4447,10.219,11.849,8.794,11.74,443.36,14
9.5603,7.3966,10.17,11.613,8.6388,11.637,445.31,14
9.5237,7.3381,10.097,11.353,8.4991,11.46,447.27,14
9.5068,7.27,9.9921,11.078,8.4212,11.265,449.22,14
9.5007,7.1903,9.8522,10.829,8.3772,11.119,451.17,14
9.5119,7.1075,9.6908,10.622,8.3072,11.029,453.13,14
9.534,7.0336,9.5429,10.425,8.1965,10.963,455.08,14
9.5627,6.9803,9.4334,10.232,8.0846,10.9,457.03,14
9.61,6.9715,9.3588,10.078,7.9957,10.841,458.98,14
9.6514,7.0112,9.3267,9.9716,7.9173,10.774,460.94,14
9.6412,7.0544,9.3501,9.8658,7.8447,10.678,462.89,14
9.5848,7.0436,9.3856,9.7165,7.7894,10.573,464.84,14
9.5026,6.9711,9.3609,9.5389,7.7728,10.488,466.8,14
9.3881,6.8604,9.2754,9.3707,7.8149,10.408,468.75,14
9.2726,6.7059,9.1783,9.2281,7.8973,10.301,470.7,14
9.2297,6.5162,9.0857,9.0951,7.9509,10.156,472.66,14
9.2621,6.3444,9.0066,8.9543,7.919,9.9967,474.61,14
9.2939,6.2104,8.958,8.8324,7.8313,9.8592,476.56,14
9.2931,6.0871,8.92,8.7647,7.7582,9.7489,478.52,14
9.2941,5.97,8.8429,8.7164,7.7332,9.6431,480.47,14
9.322,5.8826,8.6838,8.6147,7.7315,9.5216,482.42,14
9.366,5.8396,8.4403,8.4742,7.692,9.3941,484.38,14
9.3913,5.8475,8.1557,8.3763,7.5959,9.2964,486.33,14
9.3559,5.8967,7.8807,8.318,7.4903,9.2372,488.28,14
9.2363,5.9508,7.6508,8.2209,7.4098,9.1999,490.23,14
9.0512,5.9621,7.4967,8.0629,7.3408,9.1621,492.19,14
8.8637,5.8954,7.4205,7.8833,7.2643,9.1008,494.14,14
8.7175,5.7478,7.374,7.7191,7.191,9.0416,496.09,14
8.5872,5.5538,7.3002,7.5796,7.1402,9.0317,498.05,14
8.4286,5.3634,7.156,7.4371,7.0995,9.0578,500,14
8.2349,5.2099,6.9306,7.2551,7.0362,9.0893,501.95,14
8.0298,5.1189,6.6647,7.0436,6.9439,9.1362,503.91,14
7.8371,5.1167,6.4125,6.8515,6.8386,9.201,505.86,14
7.679,5.1825,6.2067,6.6979,6.7243,9.2297,507.81,14
7.5607,5.2421,6.0532,6.5801,6.6032,9.1588,509.77,14
7.4703,5.2462,5.9374,6.5276,6.4853,9.0037,511.72,14
7.411,5.2008,5.847,6.5539,6.3815,8.8486,513.67,14
7.3728,5.1163,5.7768,6.6019,6.3183,8.7546,515.63,14
7.3259,4.9946,5.7202,6.607,6.3132,8.7244,517.58,14
7.2696,4.86,5.6763,6.5691,6.3319,8.716,519.53,14
7.2177,4.7332,5.6618,6.5377,6.3281,8.6747,521.48,14
7.1634,4.6032,5.6833,6.5656,6.2843,8.5585,523.44,14
7.1062,4.4682,5.7043,6.6601,6.1919,8.3627,525.39,14
7.0752,4.3591,5.6717,6.7753,6.0576,8.1433,527.34,14
7.0894,4.2968,5.5824,6.8655,5.9134,7.9638,529.3,14
7.1239,4.2668,5.4821,6.935,5.7957,7.857,531.25,14
7.1557,4.2376,5.3934,7.0191,5.7159,7.8293,533.2,14
7.2026,4.1784,5.2932,7.108,5.6645,7.8317,535.16,14
7.2706,4.0863,5.1636,7.1482,5.6312,7.8018,537.11,14
7.3237,4.0091,5.0312,7.1174,5.5865,7.7387,539.06,14
7.3438,3.9988,4.9428,7.0522,5.4866,7.6626,541.02,14
7.3443,4.0434,4.9225,6.9969,5.3395,7.5727,542.97,14
7.3283,4.0852,4.9447,6.9441,5.2067,7.4653,544.92,14
7.3107,4.0805,4.9547,6.8606,5.1116,7.3288,546.88,14
7.3228,4.0033,4.9355,6.749,5.0297,7.1694,548.83,14
7.3614,3.8346,4.9122,6.6354,4.9645,7.0271,550.78,14
7.379,3.6023,4.8902,6.5123,4.9278,6.9202,552.73,14
7.3376,3.3802,4.8468,6.35,4.9048,6.8136,554.69,14
7.2572,3.2116,4.7855,6.1456,4.8938,6.6841,556.64,14
7.1781,3.0941,4.7342,5.9257,4.891,6.5695,558.59,14
7.1144,3.0215,4.702,5.7221,4.8555,6.4904,560.55,14
7.071,2.9678,4.6691,5.5291,4.7496,6.3976,562.5,14
7.0553,2.9045,4.621,5.3184,4.5807,6.2626,564.45,14
7.0604,2.8451,4.5716,5.0979,4.4022,6.131,566.41,14
7.0498,2.8004,4.5178,4.9131,4.2683,6.0623,568.36,14
6.9887,2.7584,4.4262,4.7996,4.1815,6.0718,570.31,14
6.889,2.7297,4.2931,4.7491,4.1284,6.1169,572.27,14
6.7855,2.7538,4.1491,4.7539,4.1127,6.1483,574.22,14
6.7113,2.8583,4.0131,4.8242,4.1226,6.1535,576.17,14
6.707,3.0245,3.8895,4.9536,4.1489,6.1482,578.13,14
6.7897,3.2193,3.8073,5.15,4.2313,6.1621,580.08,14
6.9356,3.4305,3.8238,5.4449,4.4179,6.2174,582.03,14
7.1055,3.6282,3.9495,5.8366,4.6828,6.3373,583.98,14
7.2534,3.7815,4.116,6.2613,4.9356,6.5241,585.94,14
7.3246,3.8962,4.2593,6.6172,5.1039,6.7146,587.89,14
7.2824,3.9766,4.3673,6.8205,5.1703,6.8428,589.84,14
7.1446,4.0266,4.4568,6.8298,5.1507,6.9418,591.8,14
6.9756,4.087,4.5595,6.6595,5.0641,7.0929,593.75,14
6.8346,4.2056,4.6941,6.3881,4.9126,7.2958,595.7,14
6.7345,4.3786,4.8482,6.096,4.7077,7.4964,597.66,14
-0.098612,1.5557,1.572,0.89284,1.1357,1.3577,-199.22,15
0.05564,1.064,1.3617,0.82021,1.0173,1.0944,-197.27,15
0.13801,0.54069,1.1604,0.74651,0.98879,0.88536,-195.31,15
0.10854,0.06639,0.9558,0.62861,1.0121,0.78051,-193.36,15
-0.025802,-0.25407,0.77371,0.43264,0.98972,0.74695,-191.41,15
-0.16771,-0.39175,0.6755,0.2069,0.92028,0.69941,-189.45,15
-0.20961,-0.39119,0.6535,0.033732,0.86916,0.63219,-187.5,15
-0.15462,-0.30383,0.63269,-0.053727,0.85152,0.62348,-185.55,15
-0.080277,-0.16638,0.55657,-0.087677,0.82979,0.70604,-183.59,15
-0.024981,-0.040823,0.41812,-0.11386,0.74825,0.80238,-181.64,15
0.033339,0.023693,0.23459,-0.15562,0.57311,0.82711,-179.69,15
0.11835,0.060833,0.027248,-0.21178,0.32369,0.79163,-177.73,15
0.20339,0.1336,-0.17065,-0.25236,0.052319,0.75255,-175.78,15
0.25733,0.25456,-0.31744,-0.25174,-0.16091,0.71798,-173.83,15
0.31548,0.41298,-0.41021,-0.21602,-0.22421,0.64322,-171.88,15
0.42599,0.57052,-0.50217,-0.14664,-0.17283,0.4953,-169.92,15
0.58353,0.6342,-0.6193,-0.055346,-0.20214,0.27433,-167.97,15
0.75177,0.57219,-0.71438,0.0049646,-0.42908,0.0033285,-166.02,15
0.89038,0.44881,-0.71384,0.0065851,-0.78595,-0.26335,-164.06,15
0.95538,0.32382,-0.58767,1.81E-05,-1.1344,-0.46907,-162.11,15
0.91668,0.22831,-0.3876,0.06028,-1.3677,-0.57496,-160.16,15
0.8082,0.15083,-0.17432,0.19191,-1.4465,-0.57057,-158.2,15
0.72378,0.078222,0.049355,0.32436,-1.381,-0.49854,-156.25,15
0.72885,0.044314,0.28948,0.42213,-1.2227,-0.44242,-154.3,15
0.81347,0.034469,0.50602,0.52017,-1.0172,-0.44789,-152.34,15
0.90751,-0.033079,0.65242,0.59711,-0.76502,-0.4613,-150.39,15
0.9408,-0.18032,0.71833,0.568,-0.47999,-0.43237,-148.44,15
0.89851,-0.31557,0.68331,0.43629,-0.233,-0.39975,-146.48,15
0.76956,-0.36511,0.51239,0.29232,-0.092076,-0.40327,-144.53,15
0.54746,-0.36066,0.23146,0.21014,-0.05591,-0.44061,-142.58,15
0.29864,-0.33447,-0.047472,0.20426,-0.062023,-0.50607,-140.63,15
0.12036,-0.31095,-0.19059,0.22868,-0.04375,-0.57773,-138.67,15
0.054745,-0.34618,-0.15271,0.22736,-0.0064537,-0.63171,-136.72,15
0.082469,-0.44609,-0.01986,0.20756,-0.020223,-0.68087,-134.77,15
0.16802,-0.56238,0.095698,0.22313,-0.11249,-0.71056,-132.81,15
0.23029,-0.65797,0.16856,0.27302,-0.25324,-0.65695,-130.86,15
0.17859,-0.69096,0.24449,0.30145,-0.39356,-0.49934,-128.91,15
0.051418,-0.63324,0.35693,0.2622,-0.43364,-0.28524,-126.95,15
-0.039846,-0.51198,0.49427,0.12887,-0.30202,-0.081295,-125,15
-0.077233,-0.35644,0.6567,-0.07608,-0.061893,0.068338,-123.05,15
-0.13137,-0.17792,0.87445,-0.281,0.18412,0.17344,-121.09,15
-0.25107,0.013358,1.1281,-0.41578,0.40094,0.28502,-119.14,15
-0.43306,0.19245,1.3168,-0.44937,0.57614,0.43521,-117.19,15
-0.63929,0.30613,1.3377,-0.41088,0.68125,0.59207,-115.23,15
-0.80832,0.31738,1.162,-0.35007,0.71965,0.67038,-113.28,15
-0.91116,0.25201,0.844,-0.30567,0.7054,0.61784,-111.33,15
-0.97239,0.17958,0.51217,-0.32379,0.60948,0.5043,-109.38,15
-1.0141,0.14275,0.30425,-0.43481,0.43427,0.46428,-107.42,15
-1.0377,0.11872,0.25878,-0.64072,0.23693,0.5383,-105.47,15
-1.0389,0.043794,0.29197,-0.883,0.043449,0.62515,-103.52,15
-1.0062,-0.11235,0.30536,-1.0245,-0.1355,0.61701,-101.56,15
-0.93319,-0.31015,0.26579,-0.99595,-0.27469,0.54214,-99.609,15
-0.83332,-0.48073,0.15378,-0.85751,-0.37604,0.49966,-97.656,15
-0.72036,-0.55687,-0.055227,-0.68804,-0.45896,0.5232,-95.703,15
-0.58661,-0.51136,-0.34813,-0.53782,-0.5361,0.58892,-93.75,15
-0.44129,-0.38046,-0.66476,-0.41473,-0.62228,0.6636,-91.797,15
-0.32621,-0.23854,-0.91655,-0.2786,-0.72943,0.71463,-89.844,15
-0.27382,-0.15786,-1.0243,-0.11876,-0.82378,0.7347,-87.891,15
-0.29779,-0.17147,-0.96817,0.019104,-0.82765,0.74518,-85.938,15
-0.38582,-0.27845,-0.83628,0.096054,-0.71682,0.75656,-83.984,15
-0.48638,-0.44779,-0.7644,0.11466,-0.56214,0.74125,-82.031,15
-0.53255,-0.59584,-0.79037,0.14102,-0.47642,0.66379,-80.078,15
-0.48074,-0.62425,-0.84971,0.25789,-0.54418,0.53907,-78.125,15
-0.33109,-0.52136,-0.88572,0.47283,-0.76142,0.38558,-76.172,15
-0.10932,-0.3836,-0.88609,0.73291,-1.0199,0.16931,-74.219,15
0.15625,-0.29287,-0.8556,0.98617,-1.1968,-0.10207,-72.266,15
0.43893,-0.23775,-0.80466,1.2026,-1.3,-0.33671,-70.313,15
0.70102,-0.19097,-0.72536,1.3713,-1.4207,-0.47289,-68.359,15
0.88334,-0.15822,-0.60933,1.5112,-1.562,-0.54147,-66.406,15
0.95226,-0.11971,-0.48912,1.6367,-1.6442,-0.59486,-64.453,15
0.93522,-0.042644,-0.38089,1.7022,-1.6212,-0.65374,-62.5,15
0.87329,0.064319,-0.28993,1.665,-1.5142,-0.72479,-60.547,15
0.77971,0.19111,-0.26448,1.5552,-1.3429,-0.80358,-58.594,15
0.66302,0.33891,-0.34659,1.436,-1.0851,-0.85169,-56.641,15
0.54657,0.49613,-0.51225,1.3303,-0.7541,-0.81385,-54.688,15
0.45874,0.64033,-0.66312,1.1825,-0.43643,-0.67013,-52.734,15
0.42221,0.73585,-0.69613,0.94928,-0.20641,-0.48055,-50.781,15
0.43009,0.76401,-0.59345,0.69944,-0.064069,-0.36863,-48.828,15
0.44884,0.74822,-0.41247,0.50837,0.046373,-0.40198,-46.875,15
0.46326,0.70674,-0.20032,0.34068,0.16701,-0.51534,-44.922,15
0.47476,0.60432,0.020079,0.14483,0.33057,-0.61361,-42.969,15
0.45483,0.42669,0.20271,-0.058611,0.58609,-0.68997,-41.016,15
0.36297,0.25347,0.31207,-0.23712,0.89078,-0.77185,-39.063,15
0.20993,0.17134,0.35863,-0.3857,1.1254,-0.84385,-37.109,15
0.061259,0.17411,0.35557,-0.52193,1.2684,-0.88374,-35.156,15
-0.034375,0.19401,0.32491,-0.65293,1.3982,-0.898,-33.203,15
-0.087819,0.18416,0.30883,-0.75951,1.5288,-0.89995,-31.25,15
-0.15033,0.16269,0.31389,-0.87108,1.5627,-0.87027,-29.297,15
-0.2634,0.18745,0.32204,-1.0476,1.441,-0.77545,-27.344,15
-0.42256,0.25168,0.33369,-1.2736,1.2594,-0.6206,-25.391,15
-0.61048,0.27923,0.33691,-1.4624,1.1649,-0.43766,-23.438,15
-0.80105,0.24441,0.31431,-1.5161,1.1737,-0.27479,-21.484,15
-0.9445,0.19532,0.27455,-1.3858,1.1897,-0.19373,-19.531,15
-1.0036,0.18011,0.20896,-1.1279,1.1547,-0.20844,-17.578,15
-0.97972,0.20783,0.089896,-0.88873,1.0668,-0.25611,-15.625,15
-0.88849,0.25187,-0.086479,-0.78392,0.92797,-0.26468,-13.672,15
-0.74401,0.24435,-0.29651,-0.79607,0.76669,-0.19461,-11.719,15
-0.59667,0.12815,-0.50814,-0.83124,0.63368,-0.026891,-9.7656,15
-0.51305,-0.048211,-0.70189,-0.83341,0.53722,0.23128,-7.8125,15
-0.50961,-0.15408,-0.85795,-0.81436,0.44683,0.53004,-5.8594,15
-0.54581,-0.094929,-0.93998,-0.79533,0.34856,0.78281,-3.9063,15
-0.57064,0.1106,-0.9185,-0.75328,0.25393,0.91881,-1.9531,15
-0.55731,0.36943,-0.80396,-0.64599,0.17875,0.9176,0,15
-0.46904,0.58243,-0.66101,-0.46882,0.1199,0.81902,1.9531,15
-0.27574,0.67059,-0.58073,-0.25661,0.064634,0.69196,3.9063,15
-0.0094452,0.63323,-0.60781,-0.044187,0.020606,0.57951,5.8594,15
0.26,0.53835,-0.70892,0.15442,0.0076334,0.51303,7.8125,15
0.43652,0.42262,-0.81631,0.33868,0.043617,0.52109,9.7656,15
0.44955,0.29535,-0.89033,0.50991,0.13023,0.58398,11.719,15
0.32449,0.20002,-0.92442,0.67283,0.24112,0.62832,13.672,15
0.12771,0.16071,-0.89646,0.80843,0.33998,0.62484,15.625,15
-0.085729,0.12903,-0.81977,0.86392,0.37382,0.64198,17.578,15
-0.26555,0.048627,-0.75552,0.81503,0.28981,0.75347,19.531,15
-0.36227,-0.055542,-0.69515,0.70441,0.12002,0.92983,21.484,15
-0.34101,-0.066031,-0.58483,0.60101,-0.024995,1.0585,23.438,15
-0.21999,0.093047,-0.43425,0.55498,-0.089591,1.0549,25.391,15
-0.049831,0.376,-0.31296,0.57543,-0.10436,0.90608,27.344,15
0.12301,0.70977,-0.28129,0.59641,-0.094145,0.6953,29.297,15
0.24644,1.0245,-0.35591,0.52125,-0.078934,0.56641,31.25,15
0.3139,1.2425,-0.49708,0.36216,-0.065797,0.57132,33.203,15
0.39609,1.3286,-0.61078,0.23324,-0.0069955,0.64504,35.156,15
0.55398,1.3015,-0.62364,0.19527,0.12142,0.70827,37.109,15
0.7483,1.2303,-0.54614,0.22256,0.29331,0.7214,39.063,15
0.88082,1.187,-0.44115,0.28667,0.48262,0.70694,41.016,15
0.90854,1.1731,-0.34678,0.36655,0.64218,0.73315,42.969,15
0.87085,1.1627,-0.25613,0.42761,0.71892,0.81906,44.922,15
0.84206,1.1778,-0.17573,0.4872,0.72722,0.90885,46.875,15
0.86704,1.2626,-0.14249,0.61239,0.7493,0.97895,48.828,15
0.92314,1.4216,-0.17905,0.81546,0.85359,1.056,50.781,15
0.95063,1.5965,-0.24717,1.0367,1.0091,1.1476,52.734,15
0.90574,1.7035,-0.24386,1.2041,1.12,1.2351,54.688,15
0.78546,1.7265,-0.12605,1.2642,1.158,1.2826,56.641,15
0.63846,1.7323,0.008382,1.229,1.1842,1.2531,58.594,15
0.53557,1.7774,0.056931,1.1874,1.2345,1.1411,60.547,15
0.50721,1.8526,0.0093247,1.1795,1.2774,0.97379,62.5,15
0.53336,1.9099,-0.10458,1.1707,1.3142,0.81801,64.453,15
0.60335,1.9326,-0.23902,1.1901,1.4093,0.78766,66.406,15
0.74038,1.9838,-0.31332,1.3442,1.563,0.97619,68.359,15
0.91295,2.1228,-0.26326,1.6572,1.6687,1.3748,70.313,15
1.0278,2.3223,-0.11081,2.015,1.6691,1.8822,72.266,15
1.0992,2.5644,0.1214,2.3402,1.6495,2.4143,74.219,15
1.2722,2.9088,0.47344,2.668,1.7364,2.9506,76.172,15
1.6105,3.3719,0.94105,2.9966,1.9974,3.4577,78.125,15
2.0189,3.863,1.4625,3.2712,2.4162,3.8775,80.078,15
2.406,4.285,2.016,3.4666,2.8903,4.1652,82.031,15
2.7825,4.6104,2.6034,3.6106,3.3058,4.3395,83.984,15
3.1898,4.9006,3.2054,3.8026,3.6299,4.5269,85.938,15
3.6504,5.2501,3.8164,4.1288,3.9163,4.8327,87.891,15
4.1428,5.6486,4.4092,4.5597,4.2507,5.2044,89.844,15
4.5947,5.9911,4.9054,5.0197,4.6581,5.5162,91.797,15
4.9641,6.2188,5.2618,5.4449,5.0675,5.729,93.75,15
5.2596,6.326,5.506,5.7616,5.3639,5.9115,95.703,15
5.5191,6.2861,5.69,5.9401,5.4671,6.0971,97.656,15
5.7842,6.1013,5.82,5.9995,5.4165,6.1938,99.609,15
6.0478,5.8376,5.8344,5.9491,5.3147,6.0906,101.56,15
6.2511,5.5501,5.6808,5.7924,5.1816,5.7687,103.52,15
6.3185,5.2885,5.3793,5.5229,4.9853,5.2979,105.47,15
6.2496,5.117,5.047,5.1488,4.7507,4.8162,107.42,15
6.1338,5.0476,4.8215,4.7379,4.5358,4.4334,109.38,15
6.0387,5.0598,4.699,4.3857,4.3295,4.1288,111.33,15
5.9924,5.1576,4.6031,4.139,4.0531,3.8693,113.28,15
6.0156,5.3322,4.5701,3.9909,3.7166,3.7232,115.23,15
6.1159,5.5496,4.6821,3.9245,3.4598,3.7574,117.19,15
6.2885,5.8136,4.9309,3.9234,3.3889,3.9402,119.14,15
6.5374,6.152,5.2541,4.0029,3.4915,4.1682,121.09,15
6.8728,6.5288,5.6002,4.1823,3.7009,4.3419,123.05,15
7.2337,6.8635,5.9318,4.4225,3.9448,4.4436,125,15
7.468,7.1356,6.2309,4.6518,4.1648,4.5501,126.95,15
7.486,7.3497,6.4723,4.819,4.3463,4.73,128.91,15
7.3696,7.4634,6.5989,4.9015,4.4802,4.953,130.86,15
7.246,7.4347,6.5957,4.8912,4.5445,5.1432,132.81,15
7.1654,7.2341,6.5441,4.8199,4.5843,5.2916,134.77,15
7.1336,6.8607,6.5485,4.776,4.6658,5.4191,136.72,15
7.1225,6.4087,6.622,4.8233,4.7531,5.5043,138.67,15
7.055,6.0163,6.6746,4.9473,4.7753,5.5662,140.63,15
6.8837,5.7389,6.6327,5.1291,4.7351,5.6925,142.58,15
6.6281,5.5077,6.5163,5.3757,4.6596,5.9322,144.53,15
6.3169,5.2254,6.3813,5.6687,4.5508,6.2419,146.48,15
5.9951,4.8873,6.2379,5.9628,4.4353,6.5481,148.44,15
5.7182,4.5465,6.0637,6.2252,4.3675,6.8355,150.39,15
5.4999,4.2302,5.8591,6.4431,4.3506,7.1172,152.34,15
5.3513,3.9528,5.6635,6.5817,4.3452,7.3989,154.3,15
5.318,3.7175,5.5188,6.6063,4.359,7.7045,156.25,15
5.4055,3.5178,5.4218,6.5839,4.4529,8.0401,158.2,15
5.5564,3.3684,5.3799,6.6267,4.6738,8.3695,160.16,15
5.7276,3.3138,5.43,6.7402,5.0396,8.6586,162.11,15
5.9319,3.3919,5.5556,6.8624,5.5457,8.933,164.06,15
6.2364,3.5559,5.7069,6.9667,6.1274,9.2601,166.02,15
6.6952,3.688,5.8702,7.0492,6.6745,9.6699,167.97,15
7.2496,3.7416,6.0587,7.1041,7.1173,10.113,169.92,15
7.7679,3.7778,6.2803,7.1287,7.457,10.517,171.88,15
8.1966,3.8465,6.5386,7.1399,7.7124,10.886,173.83,15
8.5955,3.9416,6.8252,7.1747,7.8819,11.271,175.78,15
9.0115,4.0644,7.0985,7.2599,7.9636,11.684,177.73,15
9.445,4.2672,7.3346,7.381,7.9787,12.142,179.69,15
9.9041,4.6006,7.5744,7.4884,7.9922,12.653,181.64,15
10.403,5.0412,7.8435,7.5578,8.095,13.179,183.59,15
10.962,5.5309,8.0928,7.5905,8.3131,13.683,185.55,15
11.597,6.0398,8.2766,7.588,8.6025,14.155,187.5,15
12.28,6.5957,8.4135,7.5724,8.9058,14.567,189.45,15
12.931,7.2491,8.5616,7.5547,9.1872,14.9,191.41,15
13.484,7.9908,8.779,7.5233,9.4357,15.184,193.36,15
13.967,8.7653,9.1075,7.4822,9.6519,15.413,195.31,15
14.449,9.5592,9.5515,7.4353,9.883,15.536,197.27,15
14.917,10.377,10.058,7.3942,10.153,15.574,199.22,15
15.314,11.172,10.557,7.4043,10.386,15.62,201.17,15
15.651,11.908,11.011,7.4779,10.532,15.699,203.13,15
15.988,12.573,11.4,7.5628,10.613,15.72,205.08,15
16.348,13.115,11.758,7.6047,10.637,15.614,207.03,15
16.702,13.531,12.159,7.5845,10.603,15.438,208.98,15
16.995,13.891,12.619,7.5364,10.52,15.272,210.94,15
17.195,14.25,13.092,7.5152,10.381,15.131,212.89,15
17.308,14.613,13.539,7.521,10.221,15.009,214.84,15
17.362,14.923,13.93,7.511,10.12,14.863,216.8,15
17.393,15.127,14.232,7.4755,10.107,14.664,218.75,15
17.404,15.267,14.423,7.4688,10.106,14.471,220.7,15
17.395,15.402,14.503,7.5616,10.03,14.345,222.66,15
17.361,15.53,14.521,7.7585,9.8796,14.249,224.61,15
17.273,15.666,14.541,8.0001,9.6753,14.083,226.56,15
17.098,15.821,14.596,8.2358,9.4483,13.802,228.52,15
16.87,15.94,14.698,8.4598,9.2796,13.43,230.47,15
16.672,15.991,14.826,8.6875,9.186,13.026,232.42,15
16.531,16.01,14.918,8.9122,9.1105,12.665,234.38,15
16.367,16.027,14.925,9.1111,9.0334,12.403,236.33,15
16.114,16.009,14.83,9.2687,8.9416,12.259,238.28,15
15.792,15.92,14.619,9.3774,8.8186,12.219,240.23,15
15.438,15.793,14.32,9.4245,8.6863,12.266,242.19,15
15.047,15.661,14.042,9.4189,8.5496,12.393,244.14,15
14.63,15.527,13.877,9.4207,8.4008,12.56,246.09,15
14.233,15.408,13.799,9.486,8.2864,12.693,248.05,15
13.861,15.299,13.723,9.6075,8.2615,12.739,250,15
13.461,15.149,13.596,9.7448,8.325,12.697,251.95,15
12.989,14.896,13.454,9.8745,8.4383,12.613,253.91,15
12.453,14.52,13.371,10.014,8.5586,12.557,255.86,15
11.918,14.064,13.339,10.226,8.6875,12.573,257.81,15
11.459,13.585,13.275,10.515,8.863,12.645,259.77,15
11.117,13.124,13.111,10.808,9.0441,12.722,261.72,15
10.863,12.722,12.846,11.063,9.1357,12.786,263.67,15
10.66,12.388,12.538,11.265,9.1537,12.849,265.63,15
10.498,12.076,12.235,11.384,9.1931,12.884,267.58,15
10.378,11.76,11.967,11.443,9.2649,12.852,269.53,15
10.324,11.463,11.766,11.49,9.2971,12.76,271.48,15
10.354,11.215,11.639,11.5,9.2902,12.638,273.44,15
10.412,11.004,11.536,11.441,9.3612,12.544,275.39,15
10.433,10.76,11.402,11.402,9.5562,12.536,277.34,15
10.425,10.421,11.219,11.46,9.7761,12.632,279.3,15
10.424,10.048,11.017,11.547,9.9492,12.787,281.25,15
10.469,9.7402,10.841,11.556,10.107,12.945,283.2,15
10.572,9.4866,10.716,11.458,10.292,13.063,285.16,15
10.698,9.2209,10.675,11.301,10.478,13.085,287.11,15
10.793,8.9427,10.777,11.168,10.582,12.98,289.06,15
10.83,8.6695,11.015,11.096,10.569,12.76,291.02,15
10.828,8.4217,11.295,11.06,10.515,12.448,292.97,15
10.822,8.2425,11.515,11.033,10.531,12.085,294.92,15
10.829,8.1614,11.635,10.992,10.668,11.733,296.88,15
10.876,8.2062,11.661,10.885,10.869,11.463,298.83,15
11.006,8.3897,11.617,10.698,11.002,11.321,300.78,15
11.205,8.6417,11.547,10.483,10.999,11.302,302.73,15
11.399,8.8683,11.486,10.315,10.918,11.334,304.69,15
11.544,9.044,11.432,10.22,10.847,11.329,306.64,15
11.659,9.2025,11.416,10.148,10.788,11.26,308.59,15
11.78,9.4119,11.489,10.031,10.719,11.14,310.55,15
11.952,9.7062,11.637,9.8448,10.632,10.96,312.5,15
12.195,10.02,11.805,9.6156,10.498,10.718,314.45,15
12.437,10.248,11.945,9.3834,10.359,10.467,316.41,15
12.592,10.349,12.051,9.1769,10.308,10.275,318.36,15
12.667,10.386,12.157,9.0106,10.335,10.147,320.31,15
12.727,10.43,12.261,8.8829,10.35,10.016,322.27,15
12.813,10.487,12.356,8.7942,10.277,9.8505,324.22,15
12.937,10.548,12.477,8.765,10.099,9.702,326.17,15
13.098,10.607,12.653,8.8069,9.8844,9.6123,328.13,15
13.26,10.662,12.836,8.865,9.7351,9.556,330.08,15
13.346,10.712,12.946,8.8612,9.6778,9.4678,332.03,15
13.297,10.753,12.994,8.8033,9.6668,9.3212,333.98,15
13.146,10.776,13.072,8.7375,9.6578,9.1663,335.94,15
12.982,10.836,13.221,8.6559,9.6429,9.0562,337.89,15
12.874,11.006,13.397,8.5587,9.6442,8.9978,339.84,15
12.856,11.229,13.538,8.4834,9.6742,8.992,341.8,15
12.928,11.381,13.635,8.4516,9.7197,9.0408,343.75,15
13.057,11.443,13.729,8.4621,9.7557,9.0909,345.7,15
13.199,11.5,13.836,8.5066,9.7555,9.0978,347.66,15
13.288,11.61,13.914,8.5894,9.7041,9.1352,349.61,15
